,city,job_title,company_name,location,description,salaryCountType,salaryAmount
1095,Perth,Electronics Engineer Submariner,Royal Australian Navy,Australia,"['Call', 'us', 'on', '13', '19', '01', 'Find', 'Us', 'Send', 'us', 'a', 'message', 'SWITCH', 'TO', 'Tri', 'Service', 'SWITCH', 'TO', 'Navy', 'SWITCH', 'TO', 'Army', 'SWITCH', 'TO', 'Air', 'Force', 'SWITCH', 'TO', 'Reserves', 'Our', 'Purpose', 'Work', 'Navy', 'Reserve', 'Life', 'in', 'the', 'Navy', 'Pay', 'Allowances', 'Real', 'Stories', 'Can', 'I', 'Join', 'How', 'to', 'Join', 'Event', 'Finder', 'Candidate', 'Experience', 'Survey', 'Australian', 'Defence', 'Force', 'Academy', 'Defence', 'University', 'Sponsorship', 'Gap', 'Year', 'Graduate', 'Entry', 'Pay', 'Benefits', 'Info', 'for', 'Parents', 'Guardians', 'Info', 'for', 'Career', 'Advisors', 'Documents', 'Brochures', 'Meet', 'the', 'minimum', 'education', 'requirements', 'detailed', 'above', 'Have', 'obtained', 'an', 'entrance', 'rank', 'high', 'enough', 'to', 'qualify', 'for', 'entry', 'to', 'a', 'relevant', 'engineering', 'degree', 'program', 'at', 'the', 'University', 'of', 'NSW', 'at', 'ADFA', 'The', 'EOAC', 'road', 'trip', 'lasts', 'for', 'one', 'week', 'and', 'involves', 'visits', 'to', 'the', 'various', 'key', 'directorates', 'and', 'organisations', 'in', 'Canberra', 'and', 'Sydney', 'and', 'EOAC', 'WE', 'lasts', 'for', '12', 'weeks', 'and', 'covers', 'specific', 'Weapons', 'Engineering', 'subjects', 'Computer', 'Systems', 'Electrical', 'Power', 'A', 'safety', 'jump', 'off', 'a', '3m', 'tower', 'in', 'overalls', 'A', '10m', 'underwater', 'swim', 'in', 'overalls', 'A', '50m', 'swim', 'using', 'three', 'safety', 'strokes', 'The', 'ability', 'to', 'tread', 'water', 'or', 'float', 'for', '15', 'mins', 'removal', 'of', 'overalls', 'optional', 'The', 'EOAC', 'road', 'trip', 'lasts', 'for', 'one', 'week', 'and', 'involves', 'visits', 'to', 'the', 'various', 'key', 'directorates', 'and', 'organisations', 'in', 'Canberra', 'and', 'Sydney', 'and', 'EOAC', 'WE', 'lasts', 'for', '12', 'weeks', 'and', 'covers', 'specific', 'Weapons', 'Engineering', 'subjects', 'Call', 'us', 'on', '13', '19', '01', 'Find', 'Us', 'Send', 'us', 'a', 'message', 'Browse', 'Jobs', 'Indigenous', 'and', 'Torres', 'Strait', 'Islanders', 'Women', 'in', 'the', 'ADF', 'STEM', 'Opportunities', 'Info', 'for', 'Career', 'Advisors', 'Info', 'for', 'Parents', 'and', 'Guardians', 'About', 'the', 'ADF', 'Copyright', 'and', 'Privacy']",year,98300.0
1096,Perth,Senior Engineer- Track & Civil,2XM Recruit,Perth WA,"['Divisions2XM', 'General', 'Engineering', 'Electrical2XM', 'Rail2XM', 'Construction2XM', 'Oil', 'and', 'Gas2XM', 'Mining2XM', 'Automotive2XM', 'General', 'Labour2XM', 'Transport', 'Logistics', '2XM', 'General', 'Engineering', 'Electrical', '2XM', 'Rail', '2XM', 'Construction', '2XM', 'Oil', 'and', 'Gas', '2XM', 'Mining', '2XM', 'Automotive', '2XM', 'General', 'Labour', '2XM', 'Transport', 'Logistics', 'Job', 'Search', 'Contact', 'us']",year,180000.0
1097,Perth,CISCO UC Pre-Sales Engineer,Verse Group,Perth WA,[],year,140000.0
1098,Perth,Network Engineer - Cisco | Juniper | CheckPoint,Genesis IT&T Pty Ltd,Perth WA,"['Global', 'IT', 'Company', 'Large', 'Mining', 'Project', 'Perth', 'WA', '6', 'Months', 'Contract', 'with', 'the', 'view', 'to', 'extend', '4', 'x', 'positions', 'available', 'Network', 'monitoring', 'and', 'complex', 'troubleshooting', 'activities', 'over', 'supported', 'networkIT', 'Infrastructure', 'covering', 'multivendor', 'and', 'multisite', 'large', 'enterprise', 'environment', 'Manage', 'critical', 'P1P2', 'incidents', 'reported', 'by', 'business', 'and', 'Collaborate', 'with', 'other', 'technical', 'SMEs', 'on', 'all', 'incidents', 'affecting', 'production', 'systems', 'Troubleshoot', 'and', 'resolve', 'network', 'and', 'Security', 'incidents', 'Coordinate', 'with', 'wider', 'team', 'onsite', 'and', 'offshore', 'OEM', 'support', 'teams', 'to', 'resolve', 'issues', 'Lead', 'technical', 'discussions', 'and', 'have', 'up', 'to', 'date', 'knowledge', 'on', 'the', 'latest', 'industry', 'trends', 'and', 'technology', 'Measure', 'report', 'and', 'Maintain', 'all', 'service', 'delivery', 'KPIs', 'SLA', 'as', 'defined', 'in', 'the', 'service', 'contract', 'Analyze', 'data', 'relationships', 'and', 'dependencies', 'business', 'and', 'service', 'delivery', 'processes', 'and', 'communication', 'needs', 'regarding', 'existing', 'and', 'new', 'systems', 'Reports', 'events', 'and', 'hazards', 'in', 'a', 'timely', 'and', 'accurate', 'manner', 'Bachelor', 'Degree', 'in', 'Computer', 'ScienceEngineering', 'andor', 'relevant', 'industry', 'qualificationcertification', 'Industry', 'experience', 'Telecom', 'xa0ISP', 'Enterprise', 'Networks', 'Proven', 'experience', 'in', 'networking', 'across', 'WAN', 'LAN', 'WLAN', 'MAN', 'MPLS', 'VPN', 'and', 'data', 'communications', 'technologies', 'Proven', 'troubleshooting', 'skills', 'in', 'Network', 'security', 'areas', 'firewalls', 'CheckPoint', 'Cisco', 'Juniper', 'and', 'IDPs', 'and', 'IPS', 'appliances', 'Switches', 'Routers', 'Load', 'Balancers', 'WAN', 'Optimisers', 'Firewalls', 'IP', 'Routing', 'protocols', 'BGP', 'EIGRP', 'OSPF', 'VRRP', 'LDP', 'RSVP', 'STP', 'RSTP', 'MSTP', 'Multicast', 'Policy', 'based', 'routing', 'Understanding', 'of', 'multiple', 'tool', 'sets', 'like', 'Solarwinds', 'ServiceNow', 'Dynatrace', 'Network', 'technologies', 'and', 'solutions', 'including', 'IPv6', 'MPLs', 'BGP', 'EIGRP', 'OSPF', 'HSRP', 'multicast', 'policybased', 'routing', 'etherchannel', 'QoS', 'trafficshaping', 'Load', 'balancing', 'VPN', 'tunnels', 'WAN', 'Optimization', 'Clear', 'understanding', 'of', '80211abgn', 'WiFi', 'standards', 'and', 'related', 'components', 'Experience', 'of', 'direct', 'exposure', 'to', 'customer', 'fault', 'mitigation', 'and', 'escalation', 'process', 'to', 'all', 'operational', 'levels']",day,130000.0
1099,Perth,Mining Surveyor,Fuse Recruitment,Perth WA,"['AboutAbout', 'FuseJoin', 'Our', 'TeamFuse', 'PeopleOur', 'Core', 'ValuesFuse', 'VideosProjects', 'We', 'Support', 'About', 'Fuse', 'Join', 'Our', 'Team', 'Fuse', 'People', 'Our', 'Core', 'Values', 'Fuse', 'Videos', 'Projects', 'We', 'Support', 'ClientsOur', 'ServicesInternational', 'RecruitmentRegister', 'Your', 'JobClient', 'TestimonialsRecruitment', 'Process', 'Outsourcing', 'RPO', 'Our', 'Services', 'International', 'Recruitment', 'Register', 'Your', 'Job', 'Client', 'Testimonials', 'Recruitment', 'Process', 'Outsourcing', 'RPO', 'CandidatesCandidate', 'ServicesAdvanced', 'Job', 'SearchMember', 'LoginCreate', 'Job', 'AlertSubmit', 'ResumeResources', 'and', 'ToolsRefer', 'a', 'Friend', 'Candidate', 'Services', 'Advanced', 'Job', 'Search', 'Member', 'Login', 'Create', 'Job', 'Alert', 'Submit', 'Resume', 'Resources', 'and', 'Tools', 'Refer', 'a', 'Friend', 'SectorsEngineeringScienceTradesInsurance', 'and', 'Wealth', 'ManagementFood', 'and', 'Beverage', 'Insurance', 'and', 'Wealth', 'Management', 'Food', 'and', 'Beverage', 'Contact', 'Us', 'Candidate', 'ServicesnnSubmit', 'ResumenTimesheetsnSalary', 'SurveynRegisternSafetynWorking', 'in', 'New', 'ZealandnWorking', 'in', 'AustraliannResources', 'ToolsnPayroll', 'Information', 'Submit', 'Resume', 'Salary', 'Survey', 'Working', 'in', 'New', 'Zealand', 'Working', 'in', 'Australia', 'Resources', 'Tools', 'Payroll', 'Information', 'Advanced', 'Job', 'Search', 'Member', 'Login', 'Job', 'Alert', 'Submit', 'Resume', 'Refer', 'a', 'Friend', 'Leading', 'Australian', 'based', 'surveying', 'firm', 'Underground', 'or', 'Open', 'Cut', 'Mining', 'Surveyor', 'Opportunities', 'to', 'gain', 'exposure', 'in', 'all', 'fields', 'of', 'surveying', 'save', 'job', 'Print', 'this', 'Job', 'Email', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'Facebook', 'Tweet', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'LinkedIn', 'Share', 'this', 'on', 'Google', 'Soil', 'Techniciann', 'Brisbanen', 'Contract', 'Mining', 'Surveyorn', 'Brisbanen', 'Full', 'Time', 'Corporate', 'Risk', 'Manager', 'Darwinn', 'Brisbanen', 'Contract', 'submit', 'resume', 'job', 'alert', 'salary', 'survey', 'Site', 'map', 'Privacy', 'Policy', 'Terms', 'of', 'Use', 'Recruiter', 'Websites', 'by', 'JXT']",year,150000.0
1100,Perth,Business Analyst,Finite IT Recruitment Solutions,Australia,"['Skip', 'to', 'main', 'menu', 'Skip', 'to', 'user', 'menu', 'Sign', 'inornnnCreate', 'account', 'Sign', 'inor', 'Create', 'account', 'Find', 'a', 'job', 'Job', 'alerts', 'Search', 'recruiters', 'Careers', 'advice', 'Your', 'profile', 'Professional', 'IT', 'Technology', 'jobs', 'in', 'Australia', 'SavennYou', 'need', 'to', 'sign', 'in', 'or', 'create', 'an', 'account', 'to', 'save', 'About', 'Us', 'Contact', 'Us', 'Terms', 'Conditions', 'Privacy', 'Policy', 'Advertise', 'a', 'job']",year,110000.0
1101,Perth,Business Improvement Analyst,City of Wanneroo,Wanneroo WA,"['Search', 'Jobs', 'Sign', 'In', 'Sign', 'Up', 'Permanent', 'Full', 'Time', 'Salary', 'from', '8142680xa0to', '9398428xa0PA', 'development', 'of', 'a', 'framework', 'and', 'strategic', 'approach', 'to', 'business', 'process', 'improvement', 'scoping', 'of', 'improvement', 'projects', 'engagement', 'of', 'internal', 'stakeholders', 'collationxa0analysis', 'and', 'evaluationxa0of', 'relevant', 'data', 'identification', 'and', 'appraisal', 'ofxa0improvement', 'options', 'preparation', 'and', 'presentation', 'of', 'reports', 'for', 'a', 'senior', 'audience', 'working', 'with', 'process', 'owners', 'and', 'internal', 'stakeholdersxa0to', 'implement', 'change']",year,87705.5
1102,Perth,Business Analyst,Talent Power IT Services,Perth WA,"['Excellent', 'Communication', 'Skills', 'Business', 'Analysis', 'Experience', 'data', 'analysis', 'business', 'intelligence', '5', 'years']",month,84000.0
1103,Perth,Finance Business Analyst,Michael Page,Perth WA,"['Searching', 'for', 'a', 'job', 'Job', 'search', 'Submit', 'your', 'CV', 'Global', 'opportunities', 'Salary', 'guide', 'Resume', 'and', 'cover', 'letter', 'advice', 'Jobs', 'in', 'Sydney', 'Jobs', 'in', 'Western', 'Sydney', 'Jobs', 'in', 'Melbourne', 'Jobs', 'in', 'Perth', 'Jobs', 'in', 'Brisbane', 'Looking', 'to', 'hire', 'Recruitment', 'services', 'Contract', 'recruitment', 'Executive', 'recruitment', 'High', 'volumeproject', 'recruitment', 'SME', 'recruitment', 'Accounting', 'Finance', 'Banking', 'Financial', 'Services', 'Engineering', 'Manufacturing', 'Hospitality', 'Leisure', 'Human', 'Resources', 'Information', 'Technology', 'Mining', 'Energy', 'Resources', 'Procurement', 'Supply', 'Chain', 'Career', 'advice', 'Management', 'advice', 'Market', 'insights', 'Resume', 'templates', 'Interview', 'advice', 'Resume', 'advice', 'Salary', 'negotiation', 'Promotion', 'advice', 'Staff', 'retention', 'advice', 'AboutnnnnnnAbout', 'usnnWho', 'we', 'arenWhat', 'we', 'donWork', 'for', 'usnMedia', 'releases', 'Who', 'we', 'are', 'What', 'we', 'do', 'Work', 'for', 'us', 'Media', 'releases', 'Join', 'PageGroupnnnnnnJoin', 'PageGroupnnJoin', 'PageGroupnAbout', 'PageGroup', 'nWhy', 'choose', 'usnYour', 'role', 'herenUse', 'your', 'skillsnFAQsnApply', 'now', 'Join', 'PageGroup', 'About', 'PageGroup', 'Why', 'choose', 'us', 'Your', 'role', 'here', 'Use', 'your', 'skills', 'Apply', 'now', 'ContactnnnnnnContact', 'usnnContact', 'usnFind', 'our', 'officesnLooking', 'to', 'hirenSubmit', 'your', 'CVnTimesheet', 'PortalnFeedback', 'Contact', 'us', 'Find', 'our', 'offices', 'Looking', 'to', 'hire', 'Submit', 'your', 'CV', 'Timesheet', 'Portal', 'Email', 'Job', 'Save', 'Job', '12', 'month', 'Fixed', 'Term', 'Contract', 'Start', 'in', 'August', 'Read', 'our', 'Blog', 'Follow', 'us', 'on', 'Facebook', 'Follow', 'us', 'on', 'LinkedIn', 'Watch', 'us', 'on', 'YouTube', 'Change', 'country', 'Unauthorised', 'data', 'breach', 'Page', 'Personnel', 'Australia', 'Page', 'Executive', 'Cookies', 'policy', 'Email', 'disclaimer', 'Investor', 'site', 'PageGroup', 'corporate', 'site', 'Privacy', 'policy', 'Site', 'terms', 'Site', 'map', 'Accounting', 'Finance', 'Banking', 'Financial', 'Services', 'Engineering', 'Manufacturing', 'Hospitality', 'Leisure', 'Human', 'Resources', 'Information', 'Technology', 'Mining', 'Energy', 'Resources', 'Procurement', 'Supply', 'Chain', 'Looking', 'to', 'hire', 'Submit', 'your', 'CV', 'Melbourne', 'CBD', 'Melbourne', 'South', 'East', 'Sydney', 'CBD', 'Sydney', 'North', 'Shore', 'Sydney', 'West']",year,105000.0
1104,Perth,Technical Business Analyst,Finite IT Recruitment Solutions,Australia,"['Skip', 'to', 'main', 'menu', 'Skip', 'to', 'user', 'menu', 'Sign', 'inornnnCreate', 'account', 'Sign', 'inor', 'Create', 'account', 'Find', 'a', 'job', 'Job', 'alerts', 'Search', 'recruiters', 'Careers', 'advice', 'Your', 'profile', 'Professional', 'IT', 'Technology', 'jobs', 'in', 'Australia', 'SavennYou', 'need', 'to', 'sign', 'in', 'or', 'create', 'an', 'account', 'to', 'save', 'About', 'Us', 'Contact', 'Us', 'Terms', 'Conditions', 'Privacy', 'Policy', 'Advertise', 'a', 'job']",hour,165750.0
1105,Perth,Business Analyst,Walker Andersen,Perth WA,"['Leading', 'MA', 'Advisory', 'firm', 'National', 'Presence', 'Reputable', 'leadership']",year,120000.0
1106,Perth,Workforce Optimisation Analyst,HBF,Perth WA,[],year,70066.0
1107,Perth,ASIC3 Analyst,ASIC,Perth WA,"['Job', 'Search', 'Choosing', 'Us', 'Life', 'at', 'ASIC', 'Your', 'Benefits', 'Recruitment', 'Process', 'Graduate', 'Program']",year,65406.0
1108,Perth,Business Analyst - Experience with VDR essential,Hays,Perth WA,"['New', 'South', 'Wales', 'nAll', 'SydneynSydney', 'CBDnnWestern', 'SydneynnSouthSouth', 'Western', 'SydneynnNorthern', 'Sydney', 'nnnIllawarra', 'RegionnnNewcastle', 'nnRegional', 'All', 'SydneynSydney', 'CBDnnWestern', 'SydneynnSouthSouth', 'Western', 'SydneynnNorthern', 'Sydney', 'Sydney', 'CBD', 'Western', 'Sydney', 'SouthSouth', 'Western', 'Sydney', 'Northern', 'Sydney', 'Illawarra', 'Region', 'Australian', 'Capital', 'Territory', 'nCanberrannRegional', 'Victoria', 'nAll', 'MelbournenMelbourne', 'CBDnnSouthern', 'MelbournennEastern', 'MelbournennNorthern', 'MelbournennWest', 'MelbournennnGeelongnnRegional', 'All', 'MelbournenMelbourne', 'CBDnnSouthern', 'MelbournennEastern', 'MelbournennNorthern', 'MelbournennWest', 'Melbourne', 'Melbourne', 'CBD', 'Southern', 'Melbourne', 'Eastern', 'Melbourne', 'Northern', 'Melbourne', 'West', 'Melbourne', 'Queensland', 'nAll', 'BrisbanenBrisbane', 'CBDnnNorth', 'BrisbanennnSouthsidennGold', 'CoastnnSunshine', 'CoastnnTownsvillennMackay', 'Bowen', 'BasinnnMackay', 'BasinnnFar', 'NorthnnRegional', 'All', 'BrisbanenBrisbane', 'CBDnnNorth', 'Brisbane', 'Brisbane', 'CBD', 'North', 'Brisbane', 'Gold', 'Coast', 'Sunshine', 'Coast', 'Mackay', 'Bowen', 'Basin', 'Mackay', 'Basin', 'Far', 'North', 'South', 'Australia', 'nAdelaidennRegional', 'Western', 'Australia', 'nPerth', 'nnKalgoorlie', 'nnRegional', 'Tasmania', 'nHobartnnLauncestonnnRegional', 'Northern', 'Territory', 'nDarwinnnAlice', 'SpringsnnKatherinennRegional', 'Alice', 'Springs', 'Pacific', 'Islands', 'Search', 'results', 'Job', 'HR', 'ManagerNEWnnnAn', 'experienced', 'HR', 'Manager', 'with', 'strong', 'team', 'leadership', 'skills', 'is', 'required', 'for', 'newly', 'created', 'rolennnWA', 'Perth', 'GreenkeepernnnGreenkeeper', 'mower', 'job', 'with', 'local', 'councilnnnWA', 'Perth', 'Federal', 'Government', 'Administrator', 'Existing', 'Baseline', 'RequirednnnFantastic', 'parttime', 'opportunity', 'for', 'someone', 'with', 'an', 'existing', 'baseline', 'clearancennnWA', 'Perth', 'Parks', 'and', 'Gardens', 'WorkersNEWnnnParks', 'and', 'gardens', 'job', 'in', 'City', 'CouncilnnnWA', 'Perth', 'Sweeper', 'OperatorNEWnnnSweeper', 'Operator', 'job', 'for', 'Local', 'Council', 'Ongoing', 'worknnnWA', 'Perth', 'Sign', 'In', 'My', 'Searches', 'My', 'Shortlist', 'Find', 'Us', 'Useful', 'Links', 'View', 'full', 'site', 'xa9', 'Hays', 'plc', '2016']",year,85000.0
1109,Perth,Business Analyst | Perth | $95K,2XM Finance,Perth WA,"['About', 'UsLeadership', 'TeamWork', 'For', 'Us', 'Leadership', 'Team', 'Work', 'For', 'Us', 'CandidatesHow', 'We', 'Can', 'Help', 'YouCreate', 'Job', 'AlertBrowse', 'JobsSubmit', 'CV', 'How', 'We', 'Can', 'Help', 'You', 'Create', 'Job', 'Alert', 'Browse', 'Jobs', 'Submit', 'CV', 'Contact', 'Us', 'Northern', 'suburbs', 'based', 'organisation', 'involved', 'within', 'the', 'health', 'care', 'industry', 'An', 'Exciting', 'opportunity', 'to', 'showcase', 'your', 'skills', 'and', 'progress', 'your', 'career', 'Permanent', 'position', 'for', 'a', 'gifted', 'Business', 'Analyst', 'to', 'join', 'a', 'growing', 'team', 'Northern', 'suburbs', 'based', 'organisation', 'involved', 'within', 'the', 'health', 'care', 'industry', 'An', 'Exciting', 'opportunity', 'to', 'showcase', 'your', 'skills', 'and', 'progress', 'your', 'career', 'Permanent', 'position', 'for', 'a', 'gifted', 'Business', 'Analyst', 'to', 'join', 'a', 'growing', 'team', 'CACPACIMA', 'Qualified', 'Strong', 'knowledge', 'of', 'financial', 'data', 'modelling', 'Exceptional', 'skills', 'in', 'Microsoft', 'Excel', 'and', 'databases', 'Excellent', 'communicational', 'skills', 'both', 'written', 'and', 'verbal', 'as', 'you', 'will', 'be', 'presenting', 'your', 'findings', 'to', 'the', 'board', 'of', 'directors', 'on', 'a', 'regular', 'basis', 'Strong', 'team', 'player', 'can', 'who', 'can', 'work', 'within', 'a', 'team', 'and', 'autonomously', 'High', 'attention', 'to', 'detail', 'save', 'job', 'Print', 'this', 'Job', 'Email', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'Facebook', 'Tweet', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'LinkedIn', 'Share', 'this', 'on', 'Google', 'Tax', 'Analyst', 'Perth', '100Kn', 'Perthn', 'Contract', 'Junior', 'Business', 'Analyst', 'Perth', '90Kn', 'Perthn', 'Full', 'Time', 'Tax', 'Advisorn', 'Perthn', 'Full', 'Time', 'Tax', 'Advisorn', 'Gold', 'Coastn', 'Full', 'Time', 'Financial', 'Analystn', 'Perthn', 'Full', 'Time']",year,90000.0
1110,Perth,"Manager, Students & Markets",University Of Western Australia,Crawley WA,"['AZ', 'websites', 'Contact', 'UWA', 'Campus', 'map', 'Jobs', 'at', 'UWA', 'Home', 'Search', 'the', 'UWA', 'website', 'Search', 'the', 'UWA', 'websitennUWA', 'WebsitenThe', 'SubsitenPeoplenUWA', 'ExpertisenStructure', 'Submit', 'My', 'Search', 'Why', 'choose', 'UWA', 'Getting', 'to', 'UWA', 'About', 'Perth', 'Applying', 'for', 'a', 'job', 'Indigenous', 'jobs', 'and', 'careers', 'Contact', 'us', 'Existing', 'applicant', 'login', 'UWA', 'Home', 'Jobs', 'at', 'UWA', 'Prospective', 'staff', 'fulltime', '1', 'Crawley', '1', 'Policy', 'and', 'Planning', '1', 'Register', 'for', 'job', 'alerts', 'New', 'and', 'growing', 'team', 'Ongoing', 'appointment', 'Level', '8', '94637', 'to', '103646', 'plus', '17', 'superannuation', 'lead', 'the', 'development', 'of', 'analytical', 'solutions', 'to', 'business', 'problems', 'drawing', 'on', 'qualitative', 'and', 'quantitative', 'data', 'collaborate', 'with', 'other', 'sections', 'of', 'SPP', 'to', 'systematise', 'selected', 'cyclical', 'and', 'operational', 'reports', 'write', 'detailed', 'reports', 'and', 'recommendations', 'recognising', 'the', 'needs', 'of', 'various', 'audiences', 'engage', 'with', 'clients', 'to', 'identify', 'and', 'document', 'business', 'insight', 'needs', 'advise', 'on', 'appropriate', 'modelling', 'analytical', 'forecasting', 'and', 'visualisation', 'techniques', 'for', 'decision', 'support', 'work', 'with', 'IT', 'to', 'inform', 'business', 'intelligence', 'and', 'analytics', 'technology', 'business', 'requirements', 'maintain', 'a', 'contemporary', 'knowledge', 'of', 'analytics', 'and', 'visualisation', 'techniques', 'support', 'as', 'appropriate', 'the', 'commissioning', 'of', 'third', 'party', 'analytical', 'services', 'and', 'help', 'establish', 'and', 'impose', 'a', 'quality', 'assurance', 'and', 'usability', 'regime', 'for', 'all', 'analytics', 'postgraduate', 'qualifications', 'in', 'a', 'quantitative', 'discipline', 'substantial', 'and', 'extensive', 'experience', 'and', 'skills', 'in', 'predictive', 'analytics', 'excellent', 'written', 'and', 'verbal', 'communication', 'skills', 'and', 'highlevel', 'consultation', 'and', 'negotiation', 'skills', 'excellent', 'planning', 'and', 'organisational', 'skills', 'and', 'demonstrated', 'ability', 'to', 'set', 'priorities', 'and', 'meet', 'deadlines', 'an', 'ability', 'to', 'determine', 'long', 'term', 'planning', 'and', 'key', 'strategic', 'direction', 'an', 'ability', 'to', 'lead', 'and', 'work', 'collaboratively', 'in', 'a', 'multiteam', 'environment', 'excellent', 'conceptual', 'and', 'analytical', 'skills', 'UWA', 'has', 'been', 'awarded', 'Top', 'Ten', 'Employer', 'for', 'LGBTI', 'u2013', 'inclusion', 'the', 'Australian', 'Workplace', 'Equity', 'Index', 'AWEI', '2016', 'The', 'University', 'is', 'also', 'a', 'proud', 'member', 'of', 'the', 'Athena', 'SWANSAGE', 'Pilot', 'for', 'Gender', 'Equity', 'UWA', 'Home', 'Jobs', 'at', 'UWA', 'Why', 'choose', 'UWA', 'Getting', 'to', 'UWA', 'About', 'Perth', 'Applying', 'for', 'a', 'job', 'Indigenous', 'jobs', 'and', 'careers', 'Contact', 'us', 'Existing', 'applicant', 'login', 'UWA', 'Home', 'Future', 'UWA', 'Students', 'Current', 'UWA', 'Students', 'UWA', 'Staff', 'Business', 'and', 'Industry', 'Alumni', 'and', 'Friends', 'Why', 'choose', 'UWA', 'Getting', 'to', 'UWA', 'About', 'Perth', 'Applying', 'for', 'a', 'job', 'Indigenous', 'jobs', 'and', 'careers', 'Contact', 'us', 'Existing', 'applicant', 'login', 'Campus', 'map', 'Contact', 'UWA', 'Indigenous', 'Commitment', 'Privacy', 'and', 'terms', 'of', 'use']",year,99141.5
1111,Perth,Junior Business Analyst | Perth | $90K,2XM Finance,Perth WA,"['About', 'UsLeadership', 'TeamWork', 'For', 'Us', 'Leadership', 'Team', 'Work', 'For', 'Us', 'CandidatesHow', 'We', 'Can', 'Help', 'YouCreate', 'Job', 'AlertBrowse', 'JobsSubmit', 'CV', 'How', 'We', 'Can', 'Help', 'You', 'Create', 'Job', 'Alert', 'Browse', 'Jobs', 'Submit', 'CV', 'Contact', 'Us', 'Exceptional', 'company', 'working', 'within', 'the', 'Health', 'care', 'industry', 'Accomplished', 'organisation', 'winning', 'many', 'awards', 'Permanent', 'position', 'for', 'an', 'experienced', 'Business', 'Analyst', 'to', 'join', 'a', 'growing', 'team', 'Exceptional', 'company', 'working', 'within', 'the', 'Health', 'care', 'industry', 'Accomplished', 'organisation', 'winning', 'many', 'awards', 'Permanent', 'position', 'for', 'an', 'experienced', 'Business', 'Analyst', 'to', 'join', 'a', 'growing', 'team', 'CACPA', 'qualified', 'Prepare', 'financial', 'modelling', 'and', 'analysis', 'to', 'underpin', 'pricing', 'Assisting', 'the', 'business', 'manager', 'in', 'the', 'preparation', 'of', 'budgets', 'and', 'forecasting', 'Further', 'develop', 'and', 'improve', 'monthly', 'reporting', 'packages', 'for', 'internal', 'use', 'Develop', 'accurate', 'financial', 'models', 'Analysis', 'on', 'month', 'end', 'results', 'Excellent', 'communicational', 'skills', 'both', 'written', 'and', 'verbal', 'Proficient', 'in', 'Microsoft', 'Excel', 'and', 'financial', 'software', 'applications', 'save', 'job', 'Print', 'this', 'Job', 'Email', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'Facebook', 'Tweet', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'LinkedIn', 'Share', 'this', 'on', 'Google', 'Tax', 'Analyst', 'Perth', '100Kn', 'Perthn', 'Contract', 'Tax', 'Advisorn', 'Perthn', 'Full', 'Time', 'Tax', 'Advisorn', 'Gold', 'Coastn', 'Full', 'Time', 'Financial', 'Analystn', 'Perthn', 'Full', 'Time', 'Senior', 'Portfolio', 'Accountantn', 'Sydneyn', 'Contract']",year,87500.0
1112,Perth,Business Analyst | Perth | $100K base plus super,2XM Finance,Perth WA,"['About', 'UsLeadership', 'TeamWork', 'For', 'Us', 'Leadership', 'Team', 'Work', 'For', 'Us', 'CandidatesHow', 'We', 'Can', 'Help', 'YouCreate', 'Job', 'AlertBrowse', 'JobsSubmit', 'CV', 'How', 'We', 'Can', 'Help', 'You', 'Create', 'Job', 'Alert', 'Browse', 'Jobs', 'Submit', 'CV', 'Contact', 'Us', 'ASX', 'Listed', 'organisation', 'working', 'within', 'the', 'minerals', 'industry', 'Permanent', 'position', 'for', 'talented', 'analyst', 'looking', 'to', 'develop', 'their', 'career', 'Challenging', 'and', 'rewarding', 'role', 'ASX', 'Listed', 'organisation', 'working', 'within', 'the', 'minerals', 'industry', 'Permanent', 'position', 'for', 'talented', 'analyst', 'looking', 'to', 'develop', 'their', 'career', 'Challenging', 'and', 'rewarding', 'role', 'Develop', 'best', 'practice', 'financial', 'models', 'on', 'MA', 'opportunities', 'and', 'major', 'capital', 'projects', 'Preparing', 'financial', 'documents', 'and', 'reporting', 'to', 'senior', 'management', 'and', 'the', 'board', 'Working', 'within', 'a', 'diverse', 'team', 'in', 'a', 'range', 'of', 'operations', 'marketing', 'projects', 'Conduct', 'end', 'to', 'end', 'sale', 'processes', 'Strong', 'problemsolving', 'skills', 'able', 'to', 'think', 'creatively', 'Managing', 'the', 'organisations', 'strategic', 'planning', 'and', 'corporate', 'financial', 'models', 'save', 'job', 'Print', 'this', 'Job', 'Email', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'Facebook', 'Tweet', 'this', 'Job', 'Share', 'this', 'Job', 'on', 'LinkedIn', 'Share', 'this', 'on', 'Google', 'Senior', 'Portfolio', 'Accountantn', 'Sydneyn', 'Contract', 'Senior', 'Portfolio', 'Accountantn', 'Sydneyn', 'Contract', 'Corporate', 'Accountant', 'Perth', '70Kn', 'Perthn', 'Full', 'Time', 'Senior', 'Portfolio', 'Accountantn', 'Sydneyn', 'Contract', 'Portfolio', 'Accountantn', 'Sydneyn', 'Contract']",year,95000.0
